3,4 volunteers who got Pfizer vaccine developed temporary facial paralysis: US FDA,"Four trial participants who received the Pfizer and BioNTech's coronavirus vaccine developed Bell's palsy, a form of temporary facial paralysis, according to the US' Food and Drug Administration (FDA). No members of the placebo group experienced similar adverse effects. There were no ""meaningful imbalances"" in serious health complications between the two groups, the FDA said in a report."
1,Adityanath wants to hijack B'wood: Sena leader on film city plan in UP,"Commenting on Yogi Adityanath's plan to build a film city in Uttar Pradesh, Shiv Sena leader G Radhakrishnan said that UP CM wants to hijack Bollywood. He alleged that Yogi came to Mumbai in a ""big chartered flight to take the film city away from its original place"". Notably, Adityanath met Bollywood personalities to talk about the proposed film city."
3,Superhighway system to travel via Solar System faster discovered: Scientists,"UC San Diego revealed researchers have discovered a new ""superhighway"" network to travel through the Solar System much faster. Such routes can drive comets and asteroids near Jupiter to Neptune in less than 10 years. Scientists found the routes by computing how ""millions"" of Solar System orbits fit within already-known space manifolds."
0,"Tesla looking for sale, charging sites in Mumbai: Report","Elon Musk-led Tesla has launched an extensive exercise to look for sites for sale and marketing of its electric cars which will be imported initially, reported The Free Press Journal. The company will also reportedly speak to Tata Power and Adani Electricity for its charging facilities. The company has also sought the intervention of the Maharashtra government, it reported."
3,Indian student among winners of NASA app development challenge: Report,"A high school student from Gurugram, Aryan Jain, is among the winners of NASA's Artemis Next Gen STEM-Moon to Mars App Development Challenge, PTI reported. Jain had teamed up with six high school students from the US. The competition was a coding challenge in which NASA presented technical problems to students and sought their contributions to deep space exploration missions."
6,Putin critic Navalny calls for street protests after being jailed,"Russian President Vladimir Putin's critic Alexey Navalny has called for street protests after he was remanded in pre-trial detention for 30 days. ""Don't be afraid, take to the streets. Don't go out for me, go out for yourself and your future,"" Navalny said in a Twitter video. He was arrested for multiple parole violations after landing in Moscow."
6,Dahal replaces PM Oli as parliamentary leader of Nepal's ruling party,"Former Nepal PM Pushpa Kamal Dahal 'Prachanda' has replaced PM KP Sharma Oli as the ruling Nepal Communist Party's (NCP) parliamentary leader on Wednesday. On Tuesday, Madhav Kumar Nepal replaced Oli as the Chairman of the NCP. The developments come after President Bidya Devi Bhandari ratified PM Oli's proposal to dissolve the Parliament two years ahead of its normal tenure."
6,"HBO animated show mocks 7-year-old UK Prince George, criticised","HBO animated show 'The Prince' has been criticised after it mocked seven-year-old UK Prince George. A clip shows Prince George's character saying, ""Be kind to your servants. They're doing their best, even though lunch ******* sucked today."" A Disney Studio producer said, ""Some things should be off-limits. It's morally wrong to use a child to get cheap laughs."""
3,New species of 'orange and black' bat discovered in West Africa,"A new species of orange and black bat from the Nimba Mountains in West Africa has been discovered by scientists from the American Museum of Natural History and Bat Conservation International. The species has been named Myotis nimbaensis in recognition of the Guinea mountain range it inhabits. ""It has this bright-orange fur...it was so distinct,"" said scientist Winifred Frick."
2,"BJP gave due recognition to Assam's culture, says Nadda ahead of state polls","BJP chief Jagat Prakash Nadda on Monday said that the party has always given due recognition to Assam's culture, language and identity. Nadda is on a two-day visit to Assam to kick start the BJP's campaign for the Assembly polls, scheduled in April-May. He also said that the BJP will return to power in Assam in Assembly elections."
1,"Stent placed inside Remo's body after heart attack, he's stable now: Taurani","'Race 3' producer Ramesh Taurani, while speaking to Times of India about choreographer-director Remo D'souza's health, said, ""I spoke to Remo's wife. A stent (a metal mesh tube inserted in surgical procedures to make blood flow freely in blocked coronary arteries) has been put."" ""He's stable now,"" Taurani added. Remo had suffered a heart attack and was hospitalised on Friday."
4,"KL Rahul jokes around with Finch after he gets hit on stomach, video viral","Team India wicketkeeper-batsman KL Rahul joked around with Australia captain Aaron Finch after the latter was hit on the stomach by a full-toss delivery by fast bowler Navdeep Saini. In a video that has gone viral, Rahul can be seen checking on Finch by touching his stomach. ""This series is too friendly,"" a commentator was heard saying."
5,"US planning to add Alibaba, Tencent to China investment blacklist: Report","The Donald Trump-led administration is considering adding Chinese tech giants Alibaba and Tencent to a blacklist of firms it alleges are owned or controlled by the Chinese military, Reuters reported. The list already includes China’s top chipmaker SMIC and oil giant CNOOC. Alibaba and Tencent are among Asia's most valuable companies, with a combined net worth of $1.3 trillion."
1,"Bihar student names Sunny Leone & Emraan Hashmi as parents on admit card, probe on","Babasaheb Bhimrao Ambedkar Bihar University has ordered an inquiry after a 20-year-old student's admit card allegedly mentioned actors Sunny Leone and Emraan Hashmi as his parents. The admit card of the BA second-year student, who studies at Dhanraj Mahto Degree College, had gone viral on social media. ""I swear he ain’t mine,"" actor Emraan Hashmi wrote reacting to the news."
5,Battery-operated bikes to be included in Delhi's EV policy: Report,"Delhi's EV policy is being revised to include a segment on battery-operated bicycles and tricycles, HT reported. The government has drafted a proposal to offer monetary incentives on their purchase. The proposed revision includes cycles both in the passenger and cargo categories. In case of individual buyers, purchase incentive will be 25% of the MRP with a cap of ₹5,000."
